AÑO;MES;DÍA;INDICE_NOMINAL;RENT_ANUAL_IN;INDICE_REAL;RENT_ANUAL_IR
2022;Agosto;8;289.65;-0.0331;207.55;0.0689
2022;Agosto;9;289.83;-0.0211;206.77;0.0877
2022;Agosto;10;290.86;-0.0215;205.51;0.0884
2022;Agosto;11;291.62;-0.0182;206.13;0.0944
2022;Agosto;12;291.45;-0.0129;205.9;0.0897
2022;Agosto;15;292.77;-0.0185;207.95;0.1085
2022;Agosto;16;293.06;-0.0111;206.27;0.0902
2022;Agosto;17;292.56;-0.0069;205.79;0.0872
2022;Agosto;18;292.77;-0.0072;206.31;0.0316
2022;Agosto;19;291.49;-0.0037;205.45;0.0978
2022;Agosto;22;290.3;-0.0033;205.47;0.0747
2022;Agosto;23;290.33;-0.0049;204.41;0.0722
2022;Agosto;24;289.68;-0.0201;203.76;0.0569
2022;Agosto;25;290.67;-0.0116;204.67;0.052
2022;Agosto;26;290.86;-0.0122;204.93;0.0571
2022;Agosto;29;290.45;-0.0356;205.38;0.0582
2022;Agosto;31;290.1;-0.0442;204.71;-0.0003
2022;Setiembre;1;288.3;-0.0405;201.78;0.0137
2022;Setiembre;2;288.82;-0.0349;202.4;0.0124
2022;Setiembre;5;288.33;-0.0367;202.97;0.0172
2022;Setiembre;6;287.18;-0.0404;201.38;0.0023
2022;Setiembre;7;286.92;-0.0411;201.06;0.0068
2022;Setiembre;8;287.21;-0.0354;201.42;-0.0016
2022;Setiembre;9;289.26;-0.0257;203.46;0.013
2022;Setiembre;12;290.87;-0.0175;205.64;0.0273
2022;Setiembre;13;290.24;-0.0195;203.84;0.0167
2022;Setiembre;14;289.84;-0.0234;203.48;0.0176
2022;Setiembre;15;289.59;-0.0214;203.19;0.0197
2022;Setiembre;16;289.39;-0.0211;203.02;0.0204
2022;Setiembre;19;289.36;-0.026;203.84;0.0188
2022;Setiembre;20;287.99;-0.036;201.86;-0.0044
2022;Setiembre;21;288.22;-0.0412;202.19;-0.0068
2022;Setiembre;22;287.45;-0.0394;201.83;-0.0003
2022;Setiembre;23;287.14;-0.0431;201.81;-0.004
2022;Setiembre;26;285.45;-0.0468;201.11;-0.0054
2022;Setiembre;27;284.03;-0.0466;199.18;-0.0134
2022;Setiembre;28;282.87;-0.0488;198.79;-0.0062
2022;Setiembre;29;281.68;-0.0542;197.53;-0.0135
2022;Setiembre;30;279.9;-0.058;196.01;-0.0183
2022;Octubre;3;281.46;-0.0573;196.97;-0.0151
2022;Octubre;4;282.68;-0.0575;198.78;-0.0146
2022;Octubre;5;281.8;-0.0628;197.9;-0.019
2022;Octubre;6;282.26;-0.0682;198.19;-0.0258
2022;Octubre;7;282.94;-0.0802;198.2;-0.046
2022;Octubre;10;283.42;-0.0741;199.28;-0.0408
2022;Octubre;11;282.69;-0.0847;198.07;-0.0461
2022;Octubre;12;281.62;-0.0961;196.96;-0.0564
2022;Octubre;13;281.07;-0.1006;196.5;-0.0709
2022;Octubre;14;281.04;-0.0947;196.57;-0.0747
2022;Octubre;17;282.33;-0.0864;195.93;-0.0591
2022;Octubre;18;283.36;-0.0812;196.17;-0.053
2022;Octubre;19;282.99;-0.0825;195.65;-0.0503
2022;Octubre;20;282.26;-0.0837;194.63;-0.0545
2022;Octubre;21;282.42;-0.0842;194.63;-0.0536
2022;Octubre;24;282.42;-0.0851;196.05;-0.051
2022;Octubre;25;283.56;-0.0802;195.6;-0.0542
2022;Octubre;26;284.22;-0.0752;196.18;-0.0494
2022;Octubre;27;285.3;-0.076;197.16;-0.0455
2022;Octubre;28;285.57;-0.0799;197.65;-0.0462
2022;Octubre;31;286.6;-0.072;200.77;-0.0385
2022;Noviembre;2;290.59;-0.06;200.91;-0.0328
2022;Noviembre;3;290.41;-0.0649;203.15;-0.0233
2022;Noviembre;4;291.84;-0.0653;203.23;-0.0277
2022;Noviembre;7;295.77;-0.0573;203.3;-0.0351
2022;Noviembre;8;298.4;-0.0442;203.32;-0.0432
2022;Noviembre;9;299.37;-0.0369;209.23;-0.0077
2022;Noviembre;10;302.86;-0.0239;212.3;0.0116
2022;Noviembre;11;301.75;-0.0311;211.16;0.0142
2022;Noviembre;14;299.83;-0.0406;209.48;0.0004
2022;Noviembre;15;298.48;-0.0437;207.96;-0.02
2022;Noviembre;16;296.42;-0.0498;206.18;-0.0245
2022;Noviembre;17;296.54;-0.0509;206.67;-0.0219
2022;Noviembre;18;296.12;-0.0515;206.55;-0.0254
